country,year,greenhouse_gas_emissions,renewables_share_energy,solar_electricity,wind_electricity,hydro_electricity
Egypt,2023,126.77999877929688,5.803627967834473,4.929999828338623,5.989999771118164,15.050000190734863
Egypt,2024,136.3800048828125,5.778011798858643,6.070000171661377,6.139999866485596,14.369999885559082
Estonia,2002,5.409999847412109,0.1797671765089035,0.0,0.0,0.0099999997764825
Estonia,2003,6.489999771118164,0.2113476693630218,0.0,0.0099999997764825,0.0099999997764825
Estonia,2004,6.590000152587891,0.277968555688858,0.0,0.0099999997764825,0.0199999995529651
Estonia,2005,6.46999979019165,0.47721928358078,0.0,0.050000000745058,0.0199999995529651
Estonia,2006,6.150000095367432,0.5834968686103821,0.0,0.0799999982118606,0.0099999997764825
Estonia,2007,7.820000171661377,0.5681164264678955,0.0,0.0900000035762786,0.0199999995529651
Estonia,2008,6.699999809265137,0.8710477352142334,0.0,0.1299999952316284,0.0299999993294477
Estonia,2009,5.460000038146973,2.722370386123657,0.0,0.2000000029802322,0.0299999993294477
Estonia,2010,7.909999847412109,4.380115509033203,0.0,0.2800000011920929,0.0299999993294477
Estonia,2011,7.789999961853027,4.84674882888794,0.0,0.3700000047683716,0.0299999993294477
Estonia,2012,7.090000152587891,5.999778747558594,0.0,0.4300000071525574,0.0399999991059303
Estonia,2013,8.050000190734863,4.703380107879639,0.0,0.5299999713897705,0.0299999993294477
Estonia,2014,7.420000076293945,5.622077941894531,0.0,0.6000000238418579,0.0299999993294477
Estonia,2015,5.820000171661377,6.6583356857299805,0.0,0.7099999785423279,0.0299999993294477
Estonia,2016,7.159999847412109,6.508037567138672,0.0099999997764825,0.5899999737739563,0.0399999991059303
Estonia,2017,7.670000076293945,6.899696350097656,0.0099999997764825,0.7200000286102295,0.0299999993294477
Estonia,2018,7.099999904632568,7.798442840576172,0.0299999993294477,0.6399999856948853,0.0099999997764825
Estonia,2019,3.880000114440918,10.376287460327148,0.0700000002980232,0.6899999976158142,0.0199999995529651
Estonia,2020,2.4600000381469727,15.351765632629396,0.25,0.8399999737739563,0.0299999993294477
Estonia,2021,3.240000009536743,14.29714012145996,0.3499999940395355,0.7300000190734863,0.0199999995529651
Estonia,2022,4.360000133514404,13.240793228149414,0.6000000238418579,0.6700000166893005,0.0199999995529651
Estonia,2023,2.2699999809265137,14.305354118347168,0.7200000286102295,0.7900000214576721,0.0199999995529651
Estonia,2024,2.109999895095825,17.94626235961914,0.8600000143051147,1.159999966621399,0.0299999993294477
Europe,2004,1951.3299560546875,7.163397312164307,0.699999988079071,59.77000045776367,689.1199951171875
Europe,2005,1970.4400634765625,7.372326850891113,1.5099999904632568,71.55000305175781,697.47998046875
Europe,2006,2028.9000244140625,7.396658897399902,2.549999952316284,83.6500015258789,683.4500122070312
Europe,2007,2059.159912109375,7.906740188598633,3.870000123977661,106.18000030517578,696.280029296875
Europe,2008,2029.8399658203125,8.393364906311035,7.570000171661377,121.35000610351562,715.5599975585938
Europe,2009,1860.8599853515625,9.244250297546388,14.289999961853027,134.88999938964844,719.4500122070312
Europe,2010,1915.0599365234373,9.566914558410645,23.6200008392334,151.0800018310547,753.7000122070312
Europe,2011,1930.56005859375,9.52566623687744,48.150001525878906,182.75999450683597,672.5599975585938
Europe,2012,1933.9599609375,10.570382118225098,72.4800033569336,209.2700042724609,724.6599731445312
Europe,2013,1854.2099609375,11.502041816711426,86.86000061035156,240.50999450683597,776.1799926757812
Europe,2014,1753.300048828125,12.116178512573242,99.11000061035156,258.010009765625,769.2099609375
Europe,2015,1750.7099609375,12.42086410522461,109.72000122070312,307.5199890136719,730.2999877929688
Europe,2016,1730.5999755859375,12.5403470993042,113.27000427246094,307.57000732421875,762.4000244140625
Europe,2017,1710.8699951171875,12.543231010437012,121.1199951171875,366.489990234375,705.25
Europe,2018,1653.5699462890625,13.224717140197754,130.70999145507812,383.6499938964844,768.47998046875
Europe,2019,1539.8399658203125,13.69482421875,143.1800079345703,440.8900146484375,728.25
Europe,2020,1378.010009765625,15.824589729309082,167.47999572753906,490.1100158691406,789.1699829101562
Europe,2021,1480.800048828125,15.461004257202148,187.32000732421875,472.239990234375,804.510009765625
Europe,2022,1504.820068359375,15.607426643371582,235.27999877929688,524.4000244140625,686.6199951171875
Europe,2023,1303.1099853515625,17.243276596069336,276.8800048828125,574.9299926757812,756.97998046875
Europe,2024,1257.469970703125,17.848697662353516,331.95001220703125,589.8500366210938,788.4500122070312
European Union (27),2004,1181.4100341796875,6.632243633270264,0.6800000071525574,57.52000045776367,323.19000244140625
European Union (27),2005,1182.280029296875,6.686513900756836,1.4799998998641968,68.08000183105469,307.0199890136719
European Union (27),2006,1198.3599853515625,7.083301544189453,2.5199999809265137,78.72000122070312,309.9800109863281
European Union (27),2007,1217.530029296875,7.713867664337158,3.830000162124634,99.91999816894533,307.7200012207031
European Union (27),2008,1161.280029296875,8.495009422302246,7.510000228881836,113.22000122070312,325.5899963378906
European Union (27),2009,1073.8499755859375,9.598103523254396,14.219999313354492,124.56999969482422,329.0
European Union (27),2010,1087.9200439453125,10.47569751739502,23.489999771118164,139.8199920654297,371.8200073242188
European Union (27),2011,1095.570068359375,10.687444686889648,47.709999084472656,165.3300018310547,307.42999267578125
European Union (27),2012,1079.739990234375,12.13141632080078,70.5,187.47999572753903,331.6700134277344
European Union (27),2013,1029.800048828125,13.207889556884766,83.76000213623047,209.47000122070312,368.0199890136719
European Union (27),2014,968.2300415039062,14.117626190185549,93.5999984741211,222.3800048828125,370.05999755859375
European Union (27),2015,999.8099975585938,14.221107482910156,100.20000457763672,263.1700134277344,336.0
European Union (27),2016,987.2000122070312,14.232685089111328,100.49000549316406,266.8099975585937,345.6000061035156
European Union (27),2017,995.0199584960938,14.029172897338867,106.57999420166016,312.3000183105469,294.3399963378906
European Union (27),2018,934.4199829101562,15.09781551361084,114.12999725341795,320.6199951171875,343.8399963378906
European Union (27),2019,825.969970703125,15.812422752380373,124.3800048828125,367.1300048828125,320.2900085449219
European Union (27),2020,719.0700073242188,18.44750213623047,144.72000122070312,397.9700012207031,347.0899963378906
European Union (27),2021,783.510009765625,17.81162452697754,163.0500030517578,386.6900024414063,348.25
European Union (27),2022,809.7900390625,18.60078430175781,209.75999450683597,421.2999877929688,276.19000244140625
European Union (27),2023,639.2000122070312,21.29429817199707,254.0399932861328,471.7799987792969,330.44000244140625
European Union (27),2024,585.75,22.290786743164062,306.8600158691406,484.9700012207031,369.6799926757813
Finland,2000,17.270000457763672,19.162656784057617,0.0,0.0799999982118606,14.65999984741211
Finland,2001,21.209999084472656,17.237998962402344,0.0,0.0700000002980232,13.199999809265137
Finland,2002,23.690000534057617,15.842105865478516,0.0,0.0599999986588954,10.779999732971191
Finland,2003,31.299999237060547,14.247586250305176,0.0,0.0900000035762786,9.59000015258789
Finland,2004,27.93000030517578,18.99897003173828,0.0,0.1199999973177909,15.06999969482422
Finland,2005,16.290000915527344,19.044958114624023,0.0,0.1700000017881393,13.779999732971191
Finland,2006,27.6299991607666,17.11725616455078,0.0,0.1599999964237213,11.489999771118164
Finland,2007,25.09000015258789,18.35138320922852,0.0,0.1899999976158142,14.18000030517578
Finland,2008,19.040000915527344,21.79477310180664,0.0,0.2599999904632568,17.110000610351562
Finland,2009,19.899999618530277,18.61506462097168,0.0,0.2800000011920929,12.6899995803833
Finland,2010,25.38999938964844,19.12249565124512,0.0,0.2899999916553497,12.920000076293944
Finland,2011,19.709999084472656,20.477798461914062,0.0099999997764825,0.4799999892711639,12.449999809265137
Finland,2012,15.149999618530272,24.39200782775879,0.0099999997764825,0.4900000095367431,16.860000610351562
Finland,2013,18.36000061035156,22.14970016479492,0.0099999997764825,0.7699999809265137,12.84000015258789
Finland,2014,15.420000076293944,24.194854736328125,0.0099999997764825,1.1100000143051147,13.399999618530272
Finland,2015,12.489999771118164,27.51534843444824,0.0099999997764825,2.3299999237060547,16.770000457763672
Finland,2016,13.720000267028809,25.93526840209961,0.0199999995529651,3.069999933242798,15.800000190734863
Finland,2017,12.56999969482422,27.99019241333008,0.050000000745058,4.789999961853027,14.770000457763672
Finland,2018,13.579999923706056,27.990327835083008,0.0900000035762786,5.840000152587891,13.300000190734863
Finland,2019,11.770000457763672,28.590925216674805,0.1500000059604644,6.019999980926514,12.420000076293944
Finland,2020,9.020000457763672,32.5881462097168,0.2199999988079071,8.260000228881836,15.880000114440918
Finland,2021,9.779999732971191,35.035980224609375,0.3000000119209289,8.510000228881836,15.789999961853027
Finland,2022,9.380000114440918,34.8967399597168,0.3899999856948852,12.020000457763672,13.489999771118164
Finland,2023,6.619999885559082,35.88801574707031,0.7200000286102295,14.65999984741211,15.199999809265137
Finland,2024,5.5,38.89441680908203,0.9399999976158142,20.100000381469727,14.300000190734863
France,2000,42.47999954223633,6.409308433532715,0.0099999997764825,0.050000000745058,64.77999877929688
France,2001,37.2400016784668,7.072253704071045,0.0099999997764825,0.1299999952316284,72.62000274658203
France,2002,41.459999084472656,5.879392623901367,0.0099999997764825,0.270000010728836,58.880001068115234
France,2003,45.209999084472656,5.674737930297852,0.0099999997764825,0.3899999856948852,57.34999847412109
France,2004,43.709999084472656,5.683584690093994,0.0099999997764825,0.5899999737739563,58.040000915527344
France,2005,48.68000030517578,5.121811866760254,0.0099999997764825,0.959999978542328,50.13999938964844
France,2006,43.43999862670898,5.702458381652832,0.0099999997764825,2.180000066757202,54.880001068115234
France,2007,45.0099983215332,6.355920314788818,0.0199999995529651,4.070000171661377,55.9900016784668
France,2008,43.11000061035156,7.31891918182373,0.0399999991059303,5.690000057220459,62.15999984741211
France,2009,39.97999954223633,7.408987522125244,0.1700000017881393,7.909999847412109,55.4900016784668
France,2010,44.18000030517578,7.881732940673828,0.6200000047683716,9.9399995803833,61.20000076293945
France,2011,42.36000061035156,6.929938316345215,2.3299999237060547,12.369999885559082,45.7400016784668
France,2012,44.040000915527344,8.714423179626465,4.429999828338623,15.18000030517578,59.83000183105469
France,2013,44.0,9.85744571685791,5.190000057220459,16.139999389648438,71.91999816894531
France,2014,29.56999969482422,9.884686470031738,6.389999866485596,17.31999969482422,63.77000045776367
France,2015,33.970001220703125,9.568416595458984,7.75,21.420000076293945,55.560001373291016
France,2016,38.34999847412109,10.36199188232422,8.65999984741211,21.3799991607666,60.84000015258789
France,2017,43.52000045776367,9.80320167541504,8.869999885559082,24.61000061035156,50.0
France,2018,34.529998779296875,11.513116836547852,11.149999618530272,28.600000381469727,65.11000061035156
France,2019,33.810001373291016,11.75388526916504,12.020000457763672,34.720001220703125,56.90999984741211
France,2020,31.149999618530277,13.971604347229004,13.09000015258789,40.04999923706055,62.52000045776367
France,2021,32.90999984741211,12.914198875427246,15.279999732971191,37.119998931884766,59.540000915527344
France,2022,36.790000915527344,13.725915908813477,19.34000015258789,38.0,45.560001373291016
France,2023,27.71999931335449,15.866663932800291,22.59000015258789,48.04999923706055,55.900001525878906
France,2024,22.8700008392334,16.465389251708984,24.8700008392334,43.0,71.12000274658203
Germany,2000,326.1000061035156,2.7381491661071777,0.0,9.350000381469728,21.729999542236328
Germany,2001,327.3800048828125,2.7976856231689453,0.1000000014901161,10.460000038146973,22.729999542236328
Germany,2002,332.5199890136719,3.3654510974884038,0.2000000029802322,15.859999656677246,23.1200008392334
Germany,2003,343.1600036621094,3.4766616821289062,0.3100000023841858,19.09000015258789,18.31999969482422
Germany,2004,338.1499938964844,4.315670967102051,0.5600000023841858,26.020000457763672,20.75
Germany,2005,335.07000732421875,4.992346286773682,1.309999942779541,27.770000457763672,19.63999938964844
Germany,2006,337.9200134277344,5.797013759613037,2.2699999809265137,31.31999969482422,20.030000686645508
Germany,2007,348.25,7.369626045227051,3.140000104904175,40.5099983215332,21.170000076293945
Germany,2008,332.2099914550781,7.522728443145752,4.510000228881836,41.380001068115234,20.440000534057617
Germany,2009,306.6499938964844,8.146815299987793,6.71999979019165,39.41999816894531,19.030000686645508
Germany,2010,322.5,8.465435981750488,11.960000038146973,38.54999923706055,20.950000762939453
Germany,2011,320.45001220703125,10.167926788330078,19.989999771118164,49.86000061035156,17.670000076293945
Germany,2012,331.0799865722656,11.459871292114258,26.739999771118164,51.68000030517578,21.75
Germany,2013,338.79998779296875,11.60320281982422,30.6200008392334,52.7400016784668,23.0
Germany,2014,322.7900085449219,12.839898109436035,35.45000076293945,58.5,19.59000015258789
Germany,2015,321.8800048828125,14.318381309509276,38.08000183105469,80.62000274658203,18.979999542236328
Germany,2016,319.6700134277344,14.101187705993652,37.560001373291016,79.91999816894531,20.549999237060547
Germany,2017,302.7099914550781,15.387794494628906,38.7599983215332,105.69000244140624,20.149999618530277
Germany,2018,287.3999938964844,16.262758255004883,44.31999969482422,109.9499969482422,17.690000534057617
Germany,2019,235.5399932861328,17.811208724975586,45.220001220703125,125.88999938964844,19.729999542236328
Germany,2020,201.5399932861328,20.017168045043945,49.5,132.11000061035156,18.71999931335449
Germany,2021,228.42999267578125,18.08249855041504,49.34000015258789,114.16000366210938,19.65999984741211
Germany,2022,237.94000244140625,20.32915496826172,60.29999923706055,124.80999755859376,17.6200008392334
Germany,2023,183.8600006103516,23.602962493896484,63.869998931884766,137.50999450683594,21.239999771118164
Germany,2024,166.8000030517578,23.96800804138184,74.12999725341797,138.57000732421875,23.82999992370605
Greece,2000,43.560001373291016,3.0918128490448,0.0,0.449999988079071,3.690000057220459
Greece,2001,44.43000030517578,2.164491415023804,0.0,0.7599999904632568,2.0999999046325684
Greece,2002,44.15999984741211,2.6210782527923584,0.0,0.6499999761581421,2.799999952316284
Greece,2003,45.27000045776367,4.051534175872803,0.0,1.0199999809265137,4.769999980926514
Greece,2004,45.77000045776367,4.05026912689209,0.0,1.1200000047683716,4.670000076293945
Greece,2005,45.959999084472656,4.334954738616943,0.0,1.2699999809265137,5.019999980926514
Greece,2006,44.150001525878906,5.148696422576904,0.0,1.7000000476837158,5.860000133514404
Greece,2007,48.47999954223633,3.170609951019287,0.0,1.8200000524520876,2.5899999141693115
Greece,2008,47.18999862670898,3.908256053924561,0.0099999997764825,2.240000009536743,3.309999942779541
Greece,2009,45.08000183105469,5.6748247146606445,0.050000000745058,2.539999961853028,5.349999904632568
Greece,2010,40.040000915527344,7.695921421051025,0.1599999964237213,2.7100000381469727,7.46999979019165
Greece,2011,42.380001068115234,6.057834148406982,0.6100000143051147,3.319999933242798,4.010000228881836
Greece,2012,42.18000030517578,7.967023849487305,1.690000057220459,3.849999904632568,4.389999866485596
Greece,2013,35.88999938964844,11.794785499572754,3.650000095367432,4.139999866485596,6.349999904632568
Greece,2014,33.13999938964844,10.74549388885498,3.7899999618530273,3.690000057220459,4.480000019073486
Greece,2015,30.809999465942383,12.795560836791992,3.900000095367432,4.619999885559082,6.099999904632568
Greece,2016,30.770000457763672,12.975171089172363,3.930000066757202,5.150000095367432,5.539999961853027
Greece,2017,31.770000457763672,11.449140548706056,3.990000009536743,5.539999961853027,3.9600000381469727
Greece,2018,28.68000030517578,13.163528442382812,3.7899999618530273,6.300000190734863,5.739999771118164
Greece,2019,23.82999992370605,13.476221084594728,4.429999828338623,7.269999980926514,4.0
Greece,2020,20.100000381469727,16.784912109375,4.449999809265137,9.3100004196167,3.3399999141693115
Greece,2021,20.780000686645508,19.19955444335937,5.25,10.479999542236328,5.900000095367432
Greece,2022,19.46999931335449,18.782621383666992,7.139999866485596,10.880000114440918,3.859999895095825
Greece,2023,16.450000762939453,20.75421524047852,8.890000343322754,10.920000076293944,3.819999933242798
Greece,2024,18.36000061035156,21.05491065979004,11.260000228881836,12.449999809265137,3.5799999237060547
High-income countries,2000,5365.91015625,6.425366401672363,0.9700000286102296,28.65999984741211,1501.81005859375
High-income countries,2001,5370.080078125,6.1406025886535645,1.3000000715255735,34.720001220703125,1425.199951171875
High-income countries,2002,5491.6298828125,6.169068336486816,1.6200000047683716,48.56999969482422,1425.3099365234375
High-income countries,2003,5678.68994140625,6.05015754699707,1.9900000095367432,58.75,1394.0699462890625
High-income countries,2004,5711.0498046875,6.190334796905518,2.639999866485596,77.79000091552734,1431.5899658203125
High-income countries,2005,5852.5498046875,6.323086738586426,3.799999952316284,95.16999816894533,1452.5400390625
High-income countries,2006,5883.740234375,6.502019882202148,5.210000038146973,118.41999816894533,1459.6300048828125
High-income countries,2007,6085.33984375,6.578414440155029,7.0,151.22000122070312,1437.2099609375
High-income countries,2008,6025.14990234375,6.994452476501465,11.480000495910645,189.2100067138672,1466.77001953125
High-income countries,2009,5614.43017578125,7.594045162200928,19.239999771118164,226.70999145507807,1475.4100341796875
High-income countries,2010,5864.64013671875,7.627189636230469,30.93000030517578,267.7200012207031,1490.8699951171875
High-income countries,2011,5846.14990234375,8.082200050354004,59.23999786376953,329.25,1505.6400146484375
High-income countries,2012,5881.330078125,8.504875183105469,88.94000244140625,379.21002197265625,1510.6400146484375
High-income countries,2013,5815.509765625,8.934967041015625,116.33000183105467,439.6199951171875,1561.31005859375
High-income countries,2014,5742.89990234375,9.190892219543455,163.36000061035156,474.3999938964844,1544.1300048828125
High-income countries,2015,5641.93017578125,9.453436851501465,200.05999755859372,552.4299926757812,1503.8800048828125
High-income countries,2016,5561.31982421875,9.77622127532959,233.2400054931641,595.8300170898438,1551.3299560546875
High-income countries,2017,5533.56005859375,10.107229232788086,280.54998779296875,685.9600219726562,1535.989990234375
High-income countries,2018,5501.10009765625,10.372640609741213,322.3800048828125,729.0499877929688,1579.4300537109375
High-income countries,2019,5226.759765625,10.728782653808594,369.5700073242188,812.280029296875,1527.6300048828125
High-income countries,2020,4837.06982421875,12.222819328308104,441.7099914550781,911.0599975585938,1592.3599853515625
High-income countries,2021,5081.6201171875,12.070409774780272,524.469970703125,941.52001953125,1561.3199462890625
High-income countries,2022,5122.080078125,12.450634002685549,646.22998046875,1062.77001953125,1470.800048828125
High-income countries,2023,4800.2099609375,13.158784866333008,759.0700073242188,1110.3399658203125,1489.6099853515625
Hong Kong,2000,24.770000457763672,0.0,0.0,0.0,0.0
Hong Kong,2001,25.770000457763672,0.0,0.0,0.0,0.0
Hong Kong,2002,27.6299991607666,0.0,0.0,0.0,0.0
Hong Kong,2003,30.700000762939453,0.0,0.0,0.0,0.0
Hong Kong,2004,30.729999542236328,0.0,0.0,0.0,0.0
Hong Kong,2005,32.04999923706055,0.0,0.0,0.0,0.0
Hong Kong,2006,31.940000534057617,0.0006493786931969,0.0,0.0,0.0
Hong Kong,2007,32.939998626708984,0.0007567183347418,0.0,0.0,0.0
Hong Kong,2008,31.309999465942383,0.0007527890847995,0.0,0.0,0.0
Hong Kong,2009,32.33000183105469,0.0009339285315945,0.0,0.0,0.0
Hong Kong,2010,30.57999992370605,0.0528915263712406,0.0,0.0,0.0
Hong Kong,2011,32.66999816894531,0.1366362422704696,0.0,0.0,0.0
Hong Kong,2012,31.290000915527344,0.0606064274907112,0.0,0.0,0.0
Hong Kong,2013,33.33000183105469,0.1602533906698227,0.0,0.0,0.0
Hong Kong,2014,34.20000076293945,0.1507021784782409,0.0,0.0,0.0
Hong Kong,2015,30.850000381469727,0.2045787572860717,0.0,0.0,0.0
Hong Kong,2016,31.07999992370605,0.2055758088827133,0.0,0.0,0.0
Hong Kong,2017,29.940000534057617,0.2091013491153717,0.0099999997764825,0.0,0.0
Hong Kong,2018,28.899999618530277,0.2401274740695953,0.0099999997764825,0.0,0.0
Hong Kong,2019,28.690000534057617,0.2529153525829315,0.0199999995529651,0.0,0.0
Hong Kong,2020,23.5,0.4620958566665649,0.050000000745058,0.0,0.0
Hong Kong,2021,25.049999237060547,0.6541301012039185,0.1199999973177909,0.0,0.0
Hong Kong,2022,24.6299991607666,0.9266648292541504,0.1800000071525573,0.0,0.0
Hong Kong,2023,25.670000076293945,1.0476630926132202,0.2000000029802322,0.0,0.0
Hungary,2001,15.989999771118164,0.2563835680484772,0.0,0.0,0.1899999976158142
Hungary,2002,15.630000114440918,0.2376596480607986,0.0,0.0,0.1899999976158142
Hungary,2003,16.0,0.345416396856308,0.0,0.0,0.1700000017881393
Hungary,2004,14.539999961853027,0.9845927953720092,0.0,0.0099999997764825,0.2000000029802322
Hungary,2005,13.68000030517578,1.8823912143707275,0.0,0.0099999997764825,0.2000000029802322
Hungary,2006,13.979999542236328,1.5568606853485107,0.0,0.0399999991059303,0.1899999976158142
Hungary,2007,15.420000076293944,2.04237699508667,0.0,0.1099999994039535,0.209999993443489
Hungary,2008,15.050000190734863,3.094543218612671,0.0,0.2000000029802322,0.209999993443489
Hungary,2009,12.350000381469728,3.946520566940308,0.0,0.3300000131130218,0.2300000041723251
Hungary,2010,12.739999771118164,3.999022483825684,0.0,0.5299999713897705,0.1899999976158142
Hungary,2011,12.289999961853027,3.6717164516448975,0.0,0.6299999952316284,0.2199999988079071
Hungary,2012,11.520000457763672,3.806859254837036,0.0099999997764825,0.7699999809265137,0.209999993443489
Hungary,2013,9.609999656677246,4.115047931671143,0.0199999995529651,0.7200000286102295,0.209999993443489
Hungary,2014,8.819999694824219,4.8198676109313965,0.0700000002980232,0.6600000262260437,0.3000000119209289
Hungary,2015,9.06999969482422,4.592732906341553,0.1400000005960464,0.6899999976158142,0.2300000041723251
Hungary,2016,9.56999969482422,4.567203998565674,0.2399999946355819,0.6800000071525574,0.2599999904632568
Hungary,2017,9.56999969482422,4.454482078552246,0.3499999940395355,0.7599999904632568,0.2199999988079071
Hungary,2018,9.119999885559082,4.840077877044678,0.6299999952316284,0.6100000143051147,0.2199999988079071
Hungary,2019,9.119999885559082,5.631988048553467,1.5,0.7300000190734863,0.2199999988079071
Hungary,2020,8.989999771118164,6.806508541107178,2.4600000381469727,0.6499999761581421,0.2399999946355819
Hungary,2021,8.609999656677246,7.724250316619873,3.799999952316284,0.6600000262260437,0.209999993443489
Hungary,2022,8.1899995803833,8.957308769226074,4.730000019073486,0.6100000143051147,0.1800000071525573
Hungary,2023,6.96999979019165,10.88568878173828,6.929999828338623,0.6299999952316284,0.2199999988079071
Hungary,2024,7.010000228881836,12.70595359802246,9.199999809265137,0.6700000166893005,0.2300000041723251
Iceland,2000,0.2000000029802322,67.05380249023438,0.0,0.0,6.289999961853027
Iceland,2001,0.2000000029802322,68.98606872558594,0.0,0.0,6.510000228881836
Iceland,2002,0.2199999988079071,69.0602798461914,0.0,0.0,6.909999847412109
Iceland,2003,0.2300000041723251,69.00924682617188,0.0,0.0,7.019999980926514
Iceland,2004,0.2300000041723251,68.28318786621094,0.0,0.0,7.059999942779541
Iceland,2005,0.2300000041723251,68.11181640625,0.0,0.0,6.949999809265137
Iceland,2006,0.270000010728836,70.76009368896484,0.0,0.0,7.21999979019165
Iceland,2007,0.3300000131130218,74.33722686767578,0.0,0.0,8.3100004196167
Iceland,2008,0.4399999976158142,81.01639556884766,0.0,0.0,12.300000190734863
Iceland,2009,0.4600000083446502,82.49119567871094,0.0,0.0,12.15999984741211
Iceland,2010,0.4600000083446502,83.0469970703125,0.0,0.0,12.510000228881836
Iceland,2011,0.4600000083446502,83.319580078125,0.0,0.0,12.380000114440918
Iceland,2012,0.4799999892711639,83.69890594482422,0.0,0.0,12.210000038146973
Iceland,2013,0.5,83.2811050415039,0.0,0.0,12.75
Iceland,2014,0.5,83.0118408203125,0.0,0.0099999997764825,12.550000190734863
Iceland,2015,0.5099999904632568,82.16838073730469,0.0,0.0099999997764825,13.539999961853027
Iceland,2016,0.5,80.35698699951172,0.0,0.0099999997764825,13.09000015258789
Iceland,2017,0.5199999809265137,79.3031997680664,0.0,0.0099999997764825,13.890000343322754
Iceland,2018,0.5600000023841858,78.69959259033203,0.0,0.0,13.68000030517578
Iceland,2019,0.550000011920929,80.84307098388672,0.0,0.0099999997764825,13.329999923706056
Iceland,2020,0.5299999713897705,86.12635803222656,0.0,0.0099999997764825,12.920000076293944
Iceland,2021,0.5400000214576721,84.49431610107422,0.0,0.0099999997764825,13.579999923706056
Iceland,2022,0.550000011920929,82.07533264160156,0.0,0.0099999997764825,13.9399995803833
Iceland,2023,0.5699999928474426,81.8432846069336,0.0,0.0099999997764825,14.100000381469728
India,2000,422.8500061035156,6.04160213470459,0.0099999997764825,1.5800000429153442,76.98999786376953
India,2001,438.0400085449219,5.693082809448242,0.0099999997764825,2.0899999141693115,72.0199966430664
India,2002,460.739990234375,5.217525482177734,0.0099999997764825,2.0899999141693115,68.54000091552734
India,2003,483.7099914550781,5.143730163574219,0.0199999995529651,2.5999999046325684,69.30000305175781
India,2004,505.4400024414063,6.886624336242676,0.0199999995529651,5.230000019073486,100.63999938964844
India,2005,517.1400146484375,6.359037399291992,0.0199999995529651,5.989999771118164,97.41999816894533
India,2006,538.25,7.133749961853027,0.0099999997764825,9.34000015258789,112.62000274658205
India,2007,571.6099853515625,7.276436805725098,0.0599999986588954,11.68000030517578,122.61000061035156
India,2008,607.2899780273438,6.712008953094482,0.0599999986588954,14.380000114440918,115.16999816894533
India,2009,654.1799926757812,5.964695453643799,0.0799999982118606,16.270000457763672,106.33999633789062
India,2010,692.3900146484375,6.056765079498291,0.1099999994039535,19.459999084472656,108.73999786376952
India,2011,745.4500122070312,6.967135429382324,0.8299999833106995,23.950000762939453,131.6999969482422
India,2012,808.5399780273438,6.208459854125977,2.0999999046325684,27.43000030517578,115.77999877929688
India,2013,843.3599853515625,6.749992370605469,3.430000066757202,30.01000022888184,131.97999572753906
India,2014,935.47998046875,6.828800201416016,4.909999847412109,33.45000076293945,139.0
India,2015,983.739990234375,6.356804370880127,7.090000152587891,32.7400016784668,133.47999572753906
India,2016,1048.81005859375,6.369764804840088,12.199999809265137,43.45000076293945,128.5500030517578
India,2017,1086.6800537109375,6.79276704788208,22.36000061035156,52.630001068115234,135.97999572753906
India,2018,1159.43994140625,7.3073811531066895,37.45000076293945,60.310001373291016,139.9199981689453
India,2019,1157.43994140625,8.108067512512207,47.650001525878906,63.310001373291016,162.2899932861328
India,2020,1108.9200439453125,8.892712593078613,60.45000076293945,60.43000030517578,163.94000244140625
India,2021,1201.0699462890625,8.656782150268555,70.19000244140625,68.08999633789062,160.57000732421875
India,2022,1273.6800537109375,9.421208381652832,97.4499969482422,70.05000305175781,175.08999633789062
India,2023,1368.449951171875,8.86095142364502,116.12999725341795,82.11000061035156,149.42999267578125
India,2024,1436.27001953125,9.146443367004396,136.75,81.54000091552734,156.52999877929688
Indonesia,2000,61.83000183105469,3.698946237564087,0.0,0.0,10.020000457763672
Indonesia,2001,66.45999908447266,4.095854759216309,0.0,0.0,11.649999618530272
Indonesia,2002,72.73999786376953,3.646719455718994,0.0,0.0,9.93000030517578
Indonesia,2003,77.06999969482422,3.195319652557373,0.0,0.0,9.100000381469728
Indonesia,2004,81.56999969482422,3.415480613708496,0.0,0.0,9.670000076293944
Indonesia,2005,86.44999694824219,3.493699312210083,0.0,0.0,10.729999542236328
Indonesia,2006,92.1999969482422,3.2336275577545166,0.0,0.0,9.619999885559082
Indonesia,2007,98.41000366210938,3.3739655017852783,0.0,0.0,11.289999961853027
Indonesia,2008,101.8000030517578,3.619757413864136,0.0,0.0,11.529999732971191
Indonesia,2009,107.5999984741211,3.7359442710876474,0.0,0.0,11.380000114440918
Indonesia,2010,113.08999633789062,4.417315483093262,0.0,0.0,17.459999084472656
Indonesia,2011,128.02999877929688,3.5536041259765625,0.0,0.0,12.420000076293944
Indonesia,2012,143.5800018310547,3.576701402664185,0.0,0.0,12.800000190734863
Indonesia,2013,153.61000061035156,4.53377103805542,0.0099999997764825,0.0,16.920000076293945
Indonesia,2014,164.27999877929688,4.707625865936279,0.0099999997764825,0.0,15.15999984741211
Indonesia,2015,169.39999389648438,4.003093719482422,0.0099999997764825,0.0,13.739999771118164
Indonesia,2016,177.4600067138672,5.809764385223389,0.0199999995529651,0.0099999997764825,18.68000030517578
Indonesia,2017,183.0200042724609,5.517729759216309,0.0299999993294477,0.0,18.6299991607666
